user_detail_name,text,text 2,text 3,text 4,text 5,content_wrap,iplocation,,,,,attraction_name
M30****0172,2分,一般,景色5,趣味3,性价比3,菜品一言难尽，环境很不错，除了水果和甜品，几乎没什么可吃的,IP属地:湖北,,,,,东方明珠差评
匿名用户,1分,不佳,景色1,趣味1,性价比1,全程总体玩的还行，陪同家里人出来玩，然后就是有个扫兴的点就是从东方明珠90米处下去有两个路线可以选择的电梯位置那里，一个是左转直接下去，一个是直接往里再走一点电梯就是78米那里有个男性工作人员，特别不敬业，因为刚开始不太清楚想问问线路，非常不耐烦回答还给我们白眼，这种态度来工作干嘛，不爱干就回家去咯，看着就扫兴，还给过来玩的人脸色看，这个人在那里摸鱼又不好好引导，大概9月1日下午那会值班的一个男的，这是我作为游玩体验者特别不舒服的地方,IP属地:浙江,,,,,东方明珠差评
300****237,1分,不佳,景色1,趣味1,性价比1,每年都会安排出去旅游，没有一个地方会比大上海东方明珠更差，孩子为了体验东方明珠，特意跑过去，没想到这体验，差到极致，体验非常差，差，太差，差的我想骂人，花钱去给你们找罪受，鼎鼎有名的大上海东方明珠，管理差到极致，只为了赚钱，服务一点跟不上，我一行8个人，上去吃饭，然后吃饭时候服务员在你面前一直收盘子，还没等吃完，把你装垃圾的盘子全部收走，意思是你没东西装垃圾了，就得马上走，连同装菜的所有盘子都收光，意思是不要在吃下去了，这比直接和你说更尴尬，你限制吃饭时间，也不是这么搞的，我们就吃了一个小时，就这样在赶客户了！然后一楼这么多号人全都放进去，狭小的空间让你排队，连同孩子老人，排队起码2小时以上，我们去吃自助餐有特殊通道，但是给你送上去，不管你下来，吃饭送上去的电梯是装满人的，然后这部电梯是空着下去的，我就奇怪了，你空着下去也是下去，为什么这么多号人排队等着，你就不能送下去，全国的人们都是奔着你这大上海有名才去的，你就让这些人体验成这样，管理一塌糊涂，只卖门票服务跟不上，而且放了这么多人上去，都在玻璃上面踩，你就不怕发生事故吗？,IP属地:浙江,,,,,东方明珠差评
159****1029,1分,不佳,景色1,趣味1,性价比1,太挤了，人太多了，景色也一般，玻璃栈道也太模糊了。不建议大家去。,IP属地:福建,,,,,东方明珠差评
M54****887,1分,不佳,景色1,趣味1,性价比1,真的贵的离谱，排队一两个小时上去看一眼，200的门票真的离谱，就是一点别的项目都没有就是上去俯瞰整个上海啥都没有，真是离谱的票价，果然**人民有自己的货币,IP属地:浙江,,,,,东方明珠差评
愈訾,1分,不佳,景色5,趣味1,性价比2,你但凡控制一下人流量呢，风景看5分钟，排队1个半小时呵呵,IP属地:河北,,,,,东方明珠差评
M36****784,1分,不佳,景色1,趣味1,性价比1,没有使用钱也一分没退。走40分钟到做轮船的地方。检票口告知我买的票是江对面的。我问售票处是否可以换成这面的票加钱也可以。售票处告知是两个不同的公司不能换。我问怎么到江对面。告知步行1.8公里然后做公交轮船到江对面。因为天气下雨时间上根本来不及。当时已经8点多。我想打出租车到江对面。出租车显示路程30分钟外加赶来的8分钟。如果路上再发生堵车也是来不及。没办法我和携程客服协商是否可以退。告知不能退。建议大家没必要提前购买。做为外地人根本不知道有两个码头坐船。很容易出错损失钱,IP属地:上海,,,,,东方明珠差评
匿名用户,1分,不佳,景色5,趣味2,性价比1,人挤人。一个字贵。,IP属地:福建,,,,,东方明珠差评
M50****4304,2分,一般,景色1,趣味1,性价比1,智商税，不会去了,IP属地:浙江,,,,,东方明珠差评
匿名用户,1分,不佳,景色1,趣味1,性价比1,别相信什么买了餐饮联票就不需要排队，官方可没这么说，还得排队，人乌泱泱的，有图有真相,IP属地:上海,,,,,东方明珠差评
思念淡淡的,2分,一般,景色3,趣味2,性价比2,玩过好多城市，一个景点，没有什么项目，就景点票要399，真的很贵了，冲着三球的太空舱去的，结果太失望了，一家四口门票近1600结果太失望了，二球的玻璃栈道地上全是脚印，脏兮兮的，什么感觉都没有，有卖吃的搞的地都黏脚，玻璃上也是，就拍照可能好点，全是人，一点都不值，哦三球下来，还想上去，不能哦，要重新买票，一次性的说的，先到三球，结果有点失望想着去玻璃栈道的，结果更失望，就打算上三球再拍点照片吧，人家不给上，说一次性的,IP属地:上海,,,,,东方明珠差评
敬言妈妈2008,2分,一般,景色5,趣味4,性价比4,一辈子来一次就够了。放在以前可能夜风景还算震撼，现在也没那么了不起。排队好几个小时，费用也贵，可是就是那么多的外地人要挤上去看，也是一大风景。,IP属地:上海,,,,,东方明珠差评
胡子,1分,不佳,景色1,趣味1,性价比1,购票体验极差，三个大人一个娃，支付成功后，娃的票成功，三个大人系统退票，而且退票速度极慢，无法再买票。奇葩中的奇葩，作为游客，愤怒且无语！！！,IP属地:上海,,,,,东方明珠差评
118****225,1分,不佳,景色3,趣味2,性价比1,东方明珠塔，在外面看一下就很雄伟，排队2小时，里面看20分钟，非常不值得，只是小孩想去看看陪他上去了，孩在里面玩20分钟就要下去了。,IP属地:四川,,,,,东方明珠差评
匿名用户,1分,不佳,景色2,趣味1,性价比1,排队三小时，游玩十分钟。不考虑游客体验，不限流，只考虑商业化盈利，卫生也搞不好，玻璃脏，空气污浊。希望能好好整改。,IP属地:江苏,,,,,东方明珠差评
匿名用户,1分,不佳,景色1,趣味1,性价比1,非常不值得。6点排队8点半上塔，结果说只有一个塔可以完 下面点塔关门不给玩。既然都是在规定时间内排队，为啥不能玩。而且上面人太多，卫生也差，下次不会再去了。,IP属地:浙江,,,,,东方明珠差评
匿名用户,1分,不佳,景色2,趣味1,性价比2,体验感太差了,IP属地:江苏,,,,,东方明珠差评
匿名用户,1分,不佳,景色1,趣味1,性价比1,不值得，没素质的人太多,IP属地:上海,,,,,东方明珠差评
Ｚz T t,2分,一般,景色2,趣味2,性价比4,体感极差！应该限流！vip一样上行排队是减少了时间，但是下行没有vip特权！人多/人多/。 第二个球玻璃栈道灰蒙蒙一层，没有10年前体验好。  三球感觉就是个购物区域～。个人感觉。,IP属地:河南,,,,,东方明珠差评
E02****95,1分,不佳,景色1,趣味1,性价比1,排队体验很恶心，完全是把人骗进去。实际的时间是指示牌上预估的时间的2倍。,IP属地:上海,,,,,东方明珠差评
_WeCh****554747,1分,不佳,景色1,趣味1,性价比1,真的没必要去,IP属地:浙江,,,,,东方明珠差评
允朵～,2分,一般,景色2,趣味2,性价比2,"排队了两个小时上去。上到二塔。
人超级无敌多。上面又乱又热。又排队一个多小时下塔。嗯，没意思。",IP属地:陕西,,,,,东方明珠差评
匿名用户,1分,不佳,景色2,趣味1,性价比1,排队2小时，都不一定能上去，千万不要玩东方明珠塔，安保放人不放前面的，从中间截取队伍放人，劝大家不要玩东方明珠，排队排死你！关键根本没有服务！浪费钱、时间和心情！,IP属地:江苏,,,,,东方明珠差评
M24****7468,1分,不佳,景色1,趣味1,性价比1,上海地标性建筑，外地游客来了不去一次是不是有点遗憾，买399元/人的三球高价票纯粹是为了不排队，排队现场只有你亲自见了才震撼，三球上去后人太多影响体验，二球玻璃栈道脏的根本拍不出效果，打低分不是因为价格，而是相应服务跟不上！,IP属地:上海,,,,,东方明珠差评
悟?,2分,一般,景色2,趣味3,性价比2,人太多了，排队时间长。不值得去看,IP属地:湖北,,,,,东方明珠差评
M27****7527,1分,不佳,景色1,趣味1,性价比1,买的二球，进了电梯就叫到了，玩完出来才知道在一球，服务员也不说清楚，白白浪费了398两张票 ，差评，差评,IP属地:上海,,,,,东方明珠差评
M12****771,1分,不佳,景色1,趣味1,性价比1,周一的夜场票，5点不到去排队，提示需排队一小时，那就等吧，结果等到上电梯已经两个半小时后了，人多体验就差，卫生太差，玻璃地面都粘脚，更别说能看到地面，最后悔的一次体验,IP属地:江苏,,,,,东方明珠差评
M52****7309,1分,不佳,景色5,趣味3,性价比1,商家一句解释权归他所有就可以肆无忌惮的玩弄游客，明明订的东方明珠码头的游船，买票也是这么显示的，最后给我们拉到几公里外的码头乘船还不管你回来，说好的七点半的游船结果改到八点十五，带的一家三个老人俩个孩子被无良商家整的心情全无！,IP属地:内蒙古,,,,,东方明珠差评
kidless00,2分,一般,景色3,趣味1,性价比3,太多人了??，外面排队绕圈子1个多小时，好不容易到里面，还是在排队绕圈子，又是1个多小时??，速度非常慢，工作人员应该要在检票门口时不时通知一下速度快慢，让等不了的人可以有机会不进去，检票完进去才发现又要排那么久，而且还不能退票出来，太痛苦了??，塔里卫生很糟糕，因为游客把垃圾丢的地上到处都是，参观了不到30分钟，又花了一个多小时排队下去，总之体验感太差了??,IP属地:上海,,,,,东方明珠差评
M42****1647,2分,一般,景色2,趣味3,性价比2,一般 排队两小时 逛俩圈就好了,IP属地:上海,,,,,东方明珠差评
匿名用户,2分,一般,景色2,趣味2,性价比2,别来了，人多的要命，三个小时进来，二个小时出去，10分钟看完！主要是玻璃栈道观光脏的基本看不到下面，满地垃圾都粘脚！不值得！,IP属地:上海,,,,,东方明珠差评
匿名用户,1分,不佳,景色1,趣味1,性价比1,千万不要买这个，看清楚，要买携程自营的。这是外包的，很坑！,IP属地:上海,,,,,东方明珠差评
匿名用户,2分,一般,景色3,趣味1,性价比3,"晚上去的，下面排队了2个半小时才上去，看个夜景都是人挤人，下来又排队了一个多小时，而且电梯只下一半，出电梯就看到如过山车等一些室内游乐项目（自费自愿买票）但又需要排队1小时左右坐电梯下到一楼。
点评：没做好人流控制，发生危险很难躲避。",IP属地:上海,,,,,东方明珠差评
匿名用户,2分,一般,景色2,趣味2,性价比2,人巨多，体验感极差，最关键真的没什么好玩的。这么热的天，有的地方有空调，有的地方没有空调。,IP属地:上海,,,,,东方明珠差评
M42****607,1分,不佳,景色4,趣味1,性价比1,导游的态度很差，别人很早就集合排队，还详细讲解怎么游玩东方明珠，我们的导游一直不见人影，最后也是匆匆讲解了一下，排队也是就都不管我们了，孩子东西落餐厅，群里问她能不能拿，也是不回，反正很差的一次体验，只能说遇到不好的导游,IP属地:上海,,,,,东方明珠差评
M98****41,1分,不佳,景色1,趣味1,性价比1,破携程 ，总是卖高价产品！以后不用携程了，买了也不让退！,IP属地:四川,,,,,东方明珠差评
匿名用户,1分,不佳,景色1,趣味1,性价比1,这自助也值90块钱？**地方,IP属地:上海,,,,,东方明珠差评
M59****683,1分,不佳,景色1,趣味1,性价比1,我们是儿童为什么收我们全票,IP属地:上海,,,,,东方明珠差评
320****018,1分,不佳,景色4,趣味1,性价比1,性价比很差，不建议买399的票来看，多的200就是用来看351m那个所谓的航空展，核心展品就是一个随便封着的据说真的上过太空的宇航服。199的票也不建议，走优速通道可以上去但不能下来，253m和90m还有78m都有长长的队要排着去下塔。完全不好的体验。,IP属地:浙江,,,,,东方明珠差评
匿名用户,2分,一般,景色3,趣味3,性价比3,人相当多，排队排了近3个小时，全程站立排队。体验感很差。实际游览不到半个小时,IP属地:广东,,,,,东方明珠差评
138****8281,1分,不佳,景色1,趣味1,性价比1,不敢苟同呀。不知道哪来的那么多评价说这个好那个好。不去绝对不遗憾，去了绝对后悔。没有什么特色。物以稀为贵。什么都是浮云。,IP属地:上海,,,,,东方明珠差评
320****923,1分,不佳,景色1,趣味1,性价比1,人山人海 非常糟糕,IP属地:美国,,,,,东方明珠差评
,1分,不佳,景色2,趣味1,性价比1,就是一个打卡地。上二塔就好,IP属地:上海,,,,,东方明珠差评
M33****3871,1分,不佳,景色2,趣味1,性价比2,进去很困难，出来也很困难，排队一个多小时上去，一个小时下来，很热很闷很拥挤，个人感觉换个方式看夜景更好。,IP属地:上海,,,,,东方明珠差评
m57****3126,1分,不佳,景色1,趣味1,性价比1,再也不想去了。排队排的要死。下去还要排。看了一分钟，排队4小时。崩溃。,IP属地:江苏,,,,,东方明珠差评
匿名用户,2分,一般,景色2,趣味2,性价比3,印象中那天是在一楼吃的饭，当天可能是有旅行团，基本抢光了。一个字贵，两个字很贵。,IP属地:广西,,,,,东方明珠差评
D95****63,2分,一般,景色2,趣味2,性价比2,真心一般，性价比不高！,IP属地:湖南,,,,,东方明珠差评
320****670,1分,不佳,景色1,趣味1,性价比1,差评，差评，差评。上**上不来两个半小时，下一个小时。中间待20分钟。东方明珠塔吃像太难看。,IP属地:上海,,,,,东方明珠差评
M48****2950,1分,不佳,景色1,趣味1,性价比1,真心不怎么样,IP属地:上海,,,,,东方明珠差评
M42****007,1分,不佳,景色4,趣味1,性价比1,一定要来评论：是因为东方明珠这个景点管理太差太烂。人挤人的游览空间竟然没有管控措施。，买票进入的时候还好，有管控折叠栏杆。但是，但是，但是在游览的时候，第一没有疏导人员，第二好多地方只有几个不转动的风扇，没有空调。接近40度的空间让人窒息。游览完下电梯的时候，人挤人，竟然没有一个工作人员出面协调一下。上电梯的时候，开关电梯的女同志压根就不会笑，扳着联，一脸严肃面无表情的讲解，真的大煞上海的风景。我想知道，东方明珠平时的管理就是这样吗？在游览高峰期，管理部门没有应急措施？这将不是上海的明珠，这简直是黑珠,IP属地:上海,,,,,东方明珠差评
M30****6725,1分,不佳,景色1,趣味1,性价比1,门口排队二小时都没上去，问现场客服说可以退款。但是携程一直没有回音！,IP属地:上海,,,,,东方明珠差评
M24****9026,2分,一般,景色1,趣味1,性价比1,整体体验很差,IP属地:上海,,,,,东方明珠差评
M24****9026,2分,一般,景色1,趣味1,性价比1,暑假人巨多，在塔外派队排了一小时，很遗憾到是没有遮阳的，上去也是排队，透明玻璃也不透明了,IP属地:上海,,,,,东方明珠差评
M30****6904,1分,不佳,景色1,趣味1,性价比1,体验感极差，下电梯还要换成N次，,IP属地:上海,,,,,东方明珠差评
灵犀 Nickole,2分,一般,景色2,趣味2,性价比1,服务极差，东西又难吃，谁给你的勇气收那么贵,IP属地:青海,,,,,东方明珠差评
M37****061,1分,不佳,景色3,趣味1,性价比2,人太多了，体验不怎么好,IP属地:上海,,,,,东方明珠差评
_WeCh****949093,1分,不佳,景色1,趣味1,性价比1,行程安排体验超差，进电梯排队两小时，,IP属地:河南,,,,,东方明珠差评
M35****9165,1分,不佳,景色1,趣味1,性价比1,太坑了，买了三球的票，上去倒是快的，但是下塔跟其他人一起排队，人多的要命，还没有空调。全透明观光层玻璃脏的要命。再也不来，大家避坑吧！,IP属地:江苏,,,,,东方明珠差评
李二芬,1分,不佳,景色1,趣味1,性价比1,不去吧感觉来都来了，上去吧，***什么low货！脏乱差，399的三球一起看，玻璃上脏兮兮黏糊糊的的都看不清，又闷又热又脏又乱，还有那个游戏厅，一进去我就震惊了！这是什么80年代的老破小吗？太low太low！,IP属地:上海,,,,,东方明珠差评
M48****8699,1分,不佳,景色2,趣味1,性价比1,人太多，不是一般的人多，就两个电梯，排队上去排了一个多小时，下来也要排队也排一个多小时才能下来，里面超级超级热，又热又排很长时间的队，人挤人，而且都是商业化，各种消费。谁上去谁后悔！风景也看不出什么来，主要里面服务人员态度也非常不好,IP属地:河北,,,,,东方明珠差评
M43****4846,1分,不佳,景色3,趣味3,性价比3,人太多了，除了看人啥也没看见,IP属地:陕西,,,,,东方明珠差评
匿名用户,1分,不佳,景色1,趣味1,性价比1,服务极差！买了不到一分钟，商家电话就打过来通知时间，我问能不能晚一点，对方直接说那你退票吧！我问她如何退，她又说你不退也可以，加80元/个人，坐船改夜游，那行，我也加了钱，立马转过去。到了当天，突下暴雨，初来乍到找不到集合地，打电话去说信号不好，发信息去不回！！天，到上海第一天见识了这**商家,IP属地:江苏,,,,,东方明珠差评
匿名用户,1分,不佳,景色1,趣味1,性价比1,太可怕了，挤满了人，夏天二球上空调也不好，要下球好要排很长时间的对。上面管理混乱，还有很多卖香肠，小吃的也在二球上，买的纪念品也没什么特别，在外面拍照就好了，千万别上去受罪。,IP属地:陕西,,,,,东方明珠差评
匿名用户,1分,不佳,景色1,趣味1,性价比3,排队2小时，游玩几分钟，很差的一次体验，无趣,IP属地:江苏,,,,,东方明珠差评
匿名用户,1分,不佳,景色5,趣味5,性价比1,买了3球票应该走专门通道进，结果有两位保安告诉我所有人排一个队，晚上去的，从三球下来，二球己经关了。结果是付了3球钱，真的只去3球。,IP属地:上海,,,,,东方明珠差评
lv.張,2分,一般,景色4,趣味2,性价比1,不好，建议避雷,IP属地:上海,,,,,东方明珠差评
匿名用户,2分,一般,景色2,趣味2,性价比2,人多，热，排队,IP属地:天津,,,,,东方明珠差评
M80****6917,1分,不佳,景色2,趣味2,性价比2,人太多，体验感太差,IP属地:上海,,,,,东方明珠差评
M51****5748,2分,一般,景色3,趣味2,性价比2,去过一次就够了   真是排队两小时  看景五分钟啊  腿都累抽筋了,IP属地:上海,,,,,东方明珠差评
M38****8297,1分,不佳,景色1,趣味1,性价比1,体验最差的景点，没有之一，劝大家不要上东方明珠,IP属地:上海,,,,,东方明珠差评
M58****8340,1分,不佳,景色1,趣味1,性价比1,一万个差评，排队三小时还在一楼，根本没有合理的管理模式，建议没有来的朋友千万不要来，就是为了收门票，大热天足足站了三小时，一定会投诉上海旅游局,IP属地:上海,,,,,东方明珠差评
旅而不游,2分,一般,景色4,趣味3,性价比2,多少年了？明珠塔早已不是上海最高的建筑了，可还是有那么多人，加上这几天上海40度的高温红色预警，明珠台部分区域冷热不匀，直接劝退的节奏。携程合作的开心旅游，完全没有服务意识，先凑人，大家站在40度的室外汗流浃背也顾不上，人头点齐带走了事。开心旅游可以这样，你携程上市纳斯达克的企业能这样吗？这次差评不给地接，因为他们可能只有那水平，差评给到携程，你们选的合作单位是个啥??,IP属地:上海,,,,,东方明珠差评
CQ11,2分,一般,景色2,趣味2,性价比2,"这次体验很不好，又加上人多天气热。
进塔内排队1个多小时??，到了塔内电梯口时那个地方不通风又有一股说不出是什么的异味??，，幸亏有带口罩。
到了塔上一样的人多，热。。
玻璃栈道的玻璃像是贴了一层保护膜，雾蒙蒙的看不清下面......来都来了拍了几张照片(证明来过??)
下塔排队又是40多分钟??
建议找人少天气凉快的季节来游览！",IP属地:上海,,,,,东方明珠差评
匿名用户,1分,不佳,景色1,趣味1,性价比1,排了2小时还是放弃了！暑假加双休，知道人肯定不少，但是登塔也该限制下人流量，大夏天的等待2小时是什么感受！只顾赚钱的举措真的很糟糕,IP属地:上海,,,,,东方明珠差评
匿名用户,2分,一般,景色3,趣味1,性价比1,花钱买受罪,IP属地:北京,,,,,东方明珠差评
M57****0563,2分,一般,景色3,趣味2,性价比3,没什么意思，人超级多，每一个地方都站满了人，玻璃栈道也很脏，几乎看不见下面，很闷也很热，没什么可玩的，就是站在高处看看下面的风景,IP属地:上海,,,,,东方明珠差评
匿名用户,1分,不佳,景色2,趣味1,性价比1,最差的一次体验排队2小时，光景5分钟，天气特别热，没耐心的盆友，不建议去，就是上海夜景，没什么好看的，性价比很低！！！不推荐,IP属地:江苏,,,,,东方明珠差评
118****130,1分,不佳,景色3,趣味1,性价比1,不推荐。排队三小时。观景十五分钟。人太多，体验感差，完全没有服务。工作人员也累，大家都排队排的生无可恋，好多小朋友都排哭了。,IP属地:四川,,,,,东方明珠差评
小虫儿,2分,一般,景色2,趣味2,性价比2,体验感不好，就一楼的历史陈列馆还可以，登塔体验一般,IP属地:浙江,,,,,东方明珠差评
M96****73,1分,不佳,景色1,趣味1,性价比1,"个人感觉！不值得！组织差！耗时太长！人员没有节制的进入！安全、消防隐患较大！
外观夜景可以！
上海历史发展陈列馆值得参观",IP属地:浙江,,,,,东方明珠差评
M40****714,1分,不佳,景色1,趣味1,性价比1,拥挤无序，本来a电梯已经排队到了，又要求去b电梯排队，而且是排在最后。一家人同行要分两次上电梯，懒得再排就出来了，花钱排了半天队,IP属地:浙江,,,,,东方明珠差评
匿名用户,2分,一般,景色5,趣味3,性价比1,暑假带小孩过来繁华都市上海旅行，东方明珠塔应该是必游的景点。欢乐自助餐厅菜式挺丰富的，符合预期。在塔上360度观赏上海夜景真是令人叹围观止的。游人较多也是有心理准备的，但是最掉价的是离开塔时，大批的中外老少游人排队等电梯下去，竟然没有空调，期间还有人大叫旁边有人中暑，唉，30多度的气温，大家都汗流浃背，心情大打折扣。当我们排到电梯口时，跟工作人员反映没有空调一事，他只回我一句，我也很热呀。我本意是让他跟上司反映一下，采取相应措施改善安排，这样的回应不符合我的期望。毕竟这里作为国家重要形象代表之一，服务不应该改善吗？反正我下次不会再上塔了。,IP属地:上海,,,,,东方明珠差评
匿名用户,1分,不佳,景色1,趣味1,性价比1,哪里是看风景，完全是搞心态，夜景比不上在外滩拍。暑期劝退，排队2小时，还不明说。,IP属地:上海,,,,,东方明珠差评
匿名用户,1分,不佳,景色1,趣味1,性价比1,体验很差，排队时间太长了。2个小时都还进不了电梯，特别差，特别差,IP属地:上海,,,,,东方明珠差评
匿名用户,1分,不佳,景色3,趣味1,性价比1,没有遇到春秋航空公司这么烂的服务了，第一次也是最后一次坐他们的航班,IP属地:陕西,,,,,东方明珠差评
M76****5939,2分,一般,景色3,趣味1,性价比1,别买速通，一样要排队,IP属地:上海,,,,,东方明珠差评
M51****7749,1分,不佳,景色1,趣味1,性价比1,不要去！再说一遍不要去！！！玻璃很脏！！全是人，两个人进去半小时就出来了。花了八百块，里面地方很小，很吵，很热，不要去！！！！,IP属地:上海,,,,,东方明珠差评
生如夏花028,2分,一般,景色3,趣味3,性价比3,没有必要去排这个队，花这个钱。乱哄哄的，服务也是，一副你爱来不来的样子，问个洗手间都不愿意说，头微一歪眼睛撇下算是指引方向??,IP属地:山东,,,,,东方明珠差评
匿名用户,2分,一般,景色3,趣味2,性价比2,超负荷的接待，等基本等两小时电梯上塔，等一个多小时电梯回地面，人山人海，闷热，吵闹。体验非常非常差。,IP属地:广东,,,,,东方明珠差评
M29****8371,1分,不佳,景色3,趣味1,性价比1,等待时间太长了！看夜景的人太多了，都是人头，还是控流好一点，而且上面没有空调，旅游体验一般,IP属地:美国,,,,,东方明珠差评
M28****9414,1分,不佳,景色1,趣味1,性价比1,"服务简直令人发指，居然没人告诉你吃饭可以单独从0层进入大楼，服务人员直接就让你入排队，排队又是跟着大部队一直往上排
这种事情不论是在说明里面简单说一下，还是在现场竖个牌子说下都可以解决问题，但是没人告诉你，跟着大部队一排就是3个小时左右，看不到风景是人多，怪我们自己，比不上东西还不让退，真是令人发指",IP属地:上海,,,,,东方明珠差评
M46****0312,1分,不佳,景色1,趣味1,性价比1,没去的不要去了。巨坑。排队排到怀疑人生。,IP属地:山东,,,,,东方明珠差评
M79****2696,1分,不佳,景色1,趣味1,性价比3,带女儿来玩 体验感超差 自助餐听着很好 其实就几个菜 有虾应该是存放好久的 虾肉都糟烂了 其他菜味道还难吃  20块都不值 登塔外面环塔排了两圈 进塔蛇形走位又绕塔走了半圈 排队3个小时才上塔 玻璃很脏 我用苹果手机都拍不清 不到10分钟就想下来 下来排队30多分钟 女儿说再来就是??狗,IP属地:上海,,,,,东方明珠差评
M32****420,1分,不佳,景色1,趣味1,性价比1,十分的不值得，倒给我399我也回去了，排队两小时，上去了像蹲jianyu一样，下来像是释放了一样，拥有了自由，差评，都不要来了。影响上海形象，影响中国形象。,IP属地:上海,,,,,东方明珠差评
M44****7047,1分,不佳,景色1,趣味1,性价比1,排队太长，老人受不了，想出出不去,IP属地:上海,,,,,东方明珠差评
M23****2976,1分,不佳,景色1,趣味1,性价比1,人上不来也下不去，还很热，接待能力差差差，服务态度差。对上海的印象突然就不好了。,IP属地:上海,,,,,东方明珠差评
M29****9482,1分,不佳,景色5,趣味5,性价比5,自助餐价格不一样,IP属地:上海,,,,,东方明珠差评
匿名用户,1分,不佳,景色1,趣味1,性价比1,"可以劝退东方明珠打卡的人了
烈日暴晒排队3小时，上去10分钟下来
强烈建议不要入坑，慎重慎重慎重",IP属地:上海,,,,,东方明珠差评
M28****3900,1分,不佳,景色1,趣味1,性价比1,不值得去，遇人多的时候购买二球的票需排很长时间的队，三球和餐厅用餐的就不用排队，票上根本不注明,IP属地:浙江,,,,,东方明珠差评
M57****8521,1分,不佳,景色1,趣味1,性价比1,吃*，吃的和猪食一样,IP属地:上海,,,,,东方明珠差评
匿名用户,2分,一般,景色2,趣味2,性价比2,花钱坐电梯不值,IP属地:上海,,,,,东方明珠差评
蜗牛的家,1分,不佳,景色1,趣味1,性价比1,**到极点了，我火车晚点了，携程接站赶上堵车开了一个多小时，酒店也是在携程定的，定了九点的游船票，一看很难赶上堵车堵的厉害，马上跟携程客服联系说帮忙跟商家协调，还跟我说我是携程老客户了会帮忙协调好的，后来跟我说这个规定是商家定的退改不了，我也不是没消费，我就让携程帮助协调改下日期我再去，最后给我答复商家定的规矩退不了，我是在携程平台定的不是在商家定的，没有使用的票怎么就收费了呢，我真服了对携程失望透顶，从此以后再也不使用携程平台了，**推诿扯皮不作为，就是坑消费者的钱,IP属地:江苏,,,,,东方明珠差评
匿名用户,1分,不佳,景色1,趣味1,性价比1,没味，体验比较差，排队太久,IP属地:上海,,,,,东方明珠差评
匿名用户,2分,一般,景色2,趣味2,性价比2,出行多日，最不开心的就是来东方明珠塔，感觉被坑了。所谓的三球联票，多了一个三球贵了200，可是三球给旅客看什么？待不了2分钟就没啥意思了。里面根本没什么可看的。真敢收！！智商税！！玻璃观景区，玻璃太脏，根本没有透明的感觉，环境卫生太差，人多是没办法避免的，但观景卫生太让大上海地标掉价了。失望！,IP属地:广东,,,,,东方明珠差评
M50****259,2分,一般,景色2,趣味2,性价比2,一般，体验感一般,IP属地:江苏,,,,,东方明珠差评
Jaymie_Lu,1分,不佳,景色3,趣味3,性价比1,乱哄哄，毫无服务可言。体验感很差，厕所地上都是排泄物…,IP属地:浙江,,,,,东方明珠差评
ic****710,2分,一般,景色4,趣味2,性价比2,本来买的浦东上船，离东方明珠近一些，结果拉到其他码头，还要去做到码头的大巴，人很多，也很热。连票也不能用自己身份证刷进东方明珠。,IP属地:上海,,,,,东方明珠差评
M12****334,1分,不佳,景色3,趣味3,性价比1,携程没写清楚，早知道绝对不会买的。给我钱我都不会参加这样形式的团。简直就是自找苦吃。介绍上时间明明是12～15点的船票，商家直接定了4点，11点半玩东方明珠，但快12点才进去。37度高温在外面等着一起。说实话这个季节根本就不应该买这种团票，太受罪了。船票也是等，旁边等待区热得要死，后来怕中暑船也没坐，自己又重新买的票。没必要为了几十块钱受这么大罪的。早知道绝对不会买。,IP属地:天津,,,,,东方明珠差评
M62****6180,1分,不佳,景色1,趣味1,性价比1,千万不要去，太扯淡了，尤其小孩也跟不跟不会喜欢这种地方，乱洋洋的地方，很难想象这么知名的地方，会如此混乱。,IP属地:上海,,,,,东方明珠差评
匿名用户,2分,一般,景色3,趣味1,性价比1,"所谓的联票其实是团体票，固定的时间集合，还要点到收证件，非常不方便。而且下单选定的七点半东方明珠码头游船，结果调到了八点的秦皇岛码头。买联票是图方便，也没便宜多少钱，结果太不方便了。
人非常多，天气又热，不停的排队排队排队，体验太差了。",IP属地:广东,,,,,东方明珠差评
M79****3525,2分,一般,景色1,趣味5,性价比5,玻璃脏，门票贵,IP属地:上海,,,,,东方明珠差评
186****9004,1分,不佳,景色1,趣味1,性价比1,差，差，差。。上下排队三小时，游玩五分钟。基本没什么值得游玩地方。,IP属地:上海,,,,,东方明珠差评
阿吉拉社区,1分,不佳,景色1,趣味1,性价比1,一点也不好,IP属地:内蒙古,,,,,东方明珠差评
匿名用户,1分,不佳,景色5,趣味1,性价比1,"因为我的行程刚好来到东方明珠塔，所以在携程网上提前购买了标有东方明珠塔码头的船票，原以为就是在东方明珠塔码头登船，结果是：
1、东方明珠塔下集中，用大巴车载到黄埔江斜对面的秦皇岛码头，用时约30分钟。
2、游船结束后回到秦皇岛码头下船，自行离开，不送回东方明珠塔。
3、船上还要给钱才能去船头观景，一楼30；二楼100；三楼50。剩下的空间没有多少给游客了。
3、现场绝大多数人都很意外，但也很无奈。在此给大家提个醒。
4、也给平台提个建议：能否把具体行程写清楚一点，让消费者自行选择。",IP属地:上海,,,,,东方明珠差评
M38****894,1分,不佳,景色1,趣味1,性价比1,旋转餐厅就是个坑，里面的菜很难吃，单人票买不到，只能买双人，带着孩子来买双人就很坑的,IP属地:上海,,,,,东方明珠差评
